,date,code,presettle,open,high,low,close,settle,volume,amount,oi,factor,dlv_day,dlv_week,
299,20160705,IC1607,6183.6,6163.6,6219.8,6162.2,6202.4,6203.8,11624,1439420.296,23608,1.576179572,0,0,
300,20160706,IC1607,6203.8,6193.4,6256.6,6165.8,6226.6,6223.4,12366,1535134.412,23183,1.576179572,0,0,
301,20160707,IC1607,6223.4,6237.4,6293.8,6178.4,6279.4,6268,14216,1772615.412,22145,1.576179572,0,0,
302,20160708,IC1607,6268,6261.4,6299,6226,6265,6277,11802,1478907.424,20801,1.576179572,0,0,
303,20160711,IC1607,6277,6289.6,6356.8,6245,6248,6288.2,13589,1712909.048,19426,1.576179572,0,1,
304,20160712,IC1607,6288.2,6261.2,6376.6,6220.2,6368.6,6343.4,14918,1878594.688,16150,1.576179572,0,1,
305,20160713,IC1607,6343.4,6394.2,6453,6363.2,6416.4,6415.4,12722,1632146.324,12400,1.576179572,0,1,
306,20160714,IC1607,6415.4,6409.8,6447.6,6405.6,6442.2,6430.2,8080,1038519.912,6874,1.576179572,0,1,
307,20160715,IC1608,6321.6,6353,6368.6,6275,6319,6321,10868,1373404.064,18514,1.603257068,1,1,
308,20160718,IC1608,6321,6298.6,6338,6252.2,6266,6291.6,11932,1501266.208,19523,1.603257068,0,0,
309,20160719,IC1608,6291.6,6281.6,6299.6,6218.2,6272.8,6274,12937,1621526.136,20346,1.603257068,0,0,
310,20160720,IC1608,6274,6294,6337.6,6263.8,6265.4,6286.6,12788,1610404.632,20580,1.603257068,0,0,
311,20160721,IC1608,6286.6,6276.8,6378,6272.2,6310,6317.6,13796,1744567.772,21788,1.603257068,0,0,
312,20160722,IC1608,6317.6,6299,6332.4,6259,6272.6,6280.4,12238,1539277.528,21621,1.603257068,0,0,
313,20160725,IC1608,6280.4,6256,6326,6248,6290.4,6279,11452,1440242.796,21776,1.603257068,0,0,
314,20160726,IC1608,6279,6286.2,6396.8,6286.2,6393.4,6379.2,12105,1537860.312,22511,1.603257068,0,0,
315,20160727,IC1608,6379.2,6395.2,6416.4,6042.2,6104.2,6126.2,18101,2258009.112,22307,1.603257068,0,0,
316,20160728,IC1608,6126.2,6120.2,6160.4,6060.2,6125.6,6125,13897,1701040.108,22046,1.603257068,0,0,
317,20160729,IC1608,6125,6142,6154.4,6081,6103,6109.6,11027,1350322.652,21812,1.603257068,0,0,
318,20160801,IC1608,6109.6,6088,6104,5960.2,6028.2,6034,12872,1548090.268,22339,1.603257068,0,0,
319,20160802,IC1608,6034,6055.6,6100,6029.4,6083,6079.6,10792,1308422.784,22184,1.603257068,0,0,
320,20160803,IC1608,6079.6,6072.8,6124.8,6063,6102.6,6106.6,10729,1309217.772,22089,1.603257068,0,0,
321,20160804,IC1608,6106.6,6109.8,6166.6,6086.4,6164.8,6151.6,10270,1259303.432,21736,1.603257068,0,0,
322,20160805,IC1608,6151.6,6155.8,6169.6,6128.8,6147.2,6145.4,9936,1221791.464,21337,1.603257068,0,0,
323,20160808,IC1608,6145.4,6144.4,6248.6,6088.4,6248.2,6227.4,12776,1577433.104,21782,1.603257068,0,0,
324,20160809,IC1608,6227.4,6247.8,6302.8,6237.4,6297.2,6287.8,10365,1300108.416,21318,1.603257068,0,0,
325,20160810,IC1608,6287.8,6295.8,6321.4,6274.4,6286.2,6285.4,9411,1185063.648,20816,1.603257068,0,0,
326,20160811,IC1608,6285.4,6279.6,6286,6193,6196,6223.8,12373,1544543.08,20277,1.603257068,0,0,
327,20160812,IC1608,6223.8,6200,6295.6,6177,6260.4,6260.4,12572,1564284.62,18868,1.603257068,0,0,
328,20160815,IC1608,6260.4,6285.2,6455.4,6263,6405.2,6433,13954,1777004.328,16057,1.603257068,0,1,
329,20160816,IC1608,6433,6425,6480,6425,6458.2,6462.2,10161,1312916.936,12880,1.603257068,0,1,
330,20160817,IC1608,6462.2,6448,6488.6,6431,6470.8,6475.6,8868,1146216.768,8917,1.603257068,0,1,
331,20160818,IC1608,6475.6,6475.6,6520.2,6457,6484.6,6479,6678,866908.8,4418,1.603257068,0,1,
332,20160819,IC1609,6368,6386.2,6419.8,6345,6385.6,6396.2,10250,1308241.8,23846,1.631203289,1,1,
333,20160822,IC1609,6396.2,6391.2,6428,6306.2,6320.6,6334.2,10581,1346464.716,24766,1.631203289,0,0,
334,20160823,IC1609,6334.2,6334.8,6360.4,6234.2,6308.6,6296.6,11066,1398594.32,24779,1.631203289,0,0,
335,20160824,IC1609,6296.6,6336.8,6364.4,6295.6,6314.2,6317.6,10619,1344086.8,24703,1.631203289,0,0,
336,20160825,IC1609,6317.6,6279.8,6285,6188,6280,6261.4,11643,1452032.356,24910,1.631203289,0,0,
337,20160826,IC1609,6261.4,6305.8,6379.4,6262,6279.2,6292.6,11926,1508662.116,25190,1.631203289,0,0,
338,20160829,IC1609,6292.6,6279.2,6347.4,6279,6327.2,6314.6,10281,1298767.956,25084,1.631203289,0,0,
339,20160830,IC1609,6314.6,6329,6377,6300,6330,6320,10811,1369039.468,25325,1.631203289,0,0,
340,20160831,IC1609,6320,6326.8,6349.6,6272,6343,6331,10943,1382203.728,24952,1.631203289,0,0,
341,20160901,IC1609,6331,6340,6357,6265.8,6279,6307.8,9918,1254802.088,24715,1.631203289,0,0,
342,20160902,IC1609,6307.8,6273.2,6333.4,6251,6271,6273.4,11016,1386046.788,25085,1.631203289,0,0,
343,20160905,IC1609,6273.4,6302.6,6357,6296.8,6309.2,6312.8,10397,1314826.576,23952,1.631203289,0,0,
344,20160906,IC1609,6312.8,6312.8,6449.8,6251,6445.8,6435.4,13791,1753064.54,23814,1.631203289,0,0,
345,20160907,IC1609,6435.4,6452,6477,6423,6429,6443.8,10452,1349183.368,21676,1.631203289,0,0,
346,20160908,IC1609,6443.8,6430,6482.2,6430,6477.2,6454.2,9125,1177137.952,20658,1.631203289,0,0,
347,20160909,IC1609,6454.2,6475,6487.2,6440.4,6445,6453.2,9821,1269698.836,18857,1.631203289,0,0,
348,20160912,IC1609,6453.2,6340,6355.2,6252.6,6256,6272.6,12212,1540347.22,16207,1.631203289,0,1,
349,20160913,IC1609,6272.6,6298.2,6313,6277,6292.2,6289.6,9278,1167987.612,11375,1.631203289,0,1,
350,20160914,IC1609,6289.6,6271.4,6308.8,6260,6270,6278.4,7367,926348.092,6057,1.631203289,0,1,
351,20160919,IC1610,6166,6180.2,6228.8,6180.2,6223.8,6219.2,9338,1160291.504,19243,1.66093849,1,0,
352,20160920,IC1610,6219.2,6223.6,6232,6200.4,6217.6,6216.2,7581,942612.068,19903,1.66093849,0,0,
353,20160921,IC1610,6216.2,6228,6268,6218,6248.2,6245,8710,1087848.588,20178,1.66093849,0,0,
354,20160922,IC1610,6245,6280,6332.8,6280,6293.2,6292.8,9687,1221026.204,20397,1.66093849,0,0,
355,20160923,IC1610,6292.8,6316.2,6316.2,6286,6298.6,6298,7098,894100.192,20297,1.66093849,0,0,
356,20160926,IC1610,6298,6288.6,6298.6,6185.2,6201.2,6223.2,10152,1269579.16,20838,1.66093849,0,0,
357,20160927,IC1610,6223.2,6238.8,6251,6172,6245.6,6219.2,9823,1220183.8,20957,1.66093849,0,0,
358,20160928,IC1610,6219.2,6248.6,6258,6222.2,6240.2,6241.4,7648,954327.988,20352,1.66093849,0,0,
359,20160929,IC1610,6241.4,6254.8,6314,6247.6,6299.8,6296.4,9244,1162450.112,20178,1.66093849,0,0,
360,20160930,IC1610,6296.4,6289.4,6325.2,6283.2,6318.6,6315.4,7227,911169.556,19246,1.66093849,0,0,
361,20161010,IC1610,6315.4,6348.8,6449.6,6168,6444.6,6429.6,9917,1265472.26,19295,1.66093849,0,0,
362,20161011,IC1610,6429.6,6446.4,6461.8,6435,6454.8,6450.6,7340,946419.784,18581,1.66093849,0,0,
363,20161012,IC1610,6450.6,6442,6463.4,6435.8,6448.2,6449.4,6550,844867.068,18203,1.66093849,0,0,
364,20161013,IC1610,6449.4,6457.8,6484.4,6442.2,6462,6464.4,7093,917033.56,17656,1.66093849,0,0,
365,20161014,IC1610,6464.4,6461.6,6474,6410,6467,6451.8,8630,1111769.944,16596,1.66093849,0,0,
366,20161017,IC1610,6451.8,6482,6496.8,6376.2,6418,6417.4,8847,1140578.052,14511,1.66093849,0,1,
367,20161018,IC1610,6417.4,6419.4,6516,6415.4,6505.4,6502,9688,1252869.96,12278,1.66093849,0,1,
368,20161019,IC1610,6502,6510.2,6534.4,6479,6491.2,6491,7588,987664.94,8872,1.66093849,0,1,
369,20161020,IC1610,6491,6500.6,6513,6482.6,6499,6503.8,5547,720986.868,4783,1.66093849,0,1,
370,20161021,IC1611,6416,6416,6432,6342.6,6396.6,6390.6,10157,1298811.244,18727,1.683667667,1,1,
371,20161024,IC1611,6390.6,6428.8,6506.6,6401.2,6471.4,6488.2,9400,1214818.124,19546,1.683667667,0,0,
372,20161025,IC1611,6488.2,6488,6495.8,6475.4,6487,6486,6243,809843.016,19160,1.683667667,0,0,
373,20161026,IC1611,6486,6488,6488,6438.8,6471,6459.6,8054,1041038.7,19406,1.683667667,0,0,
374,20161027,IC1611,6459.6,6471,6474,6423.4,6458.2,6447.8,7592,978996.8,19231,1.683667667,0,0,
375,20161028,IC1611,6447.8,6458.6,6485,6395.4,6411,6418.8,8917,1148326.652,19562,1.683667667,0,0,
376,20161031,IC1611,6418.8,6403.8,6413,6360.4,6407.6,6406.2,7567,967124.068,18971,1.683667667,0,0,
377,20161101,IC1611,6406.2,6410,6473.6,6403.8,6465,6459.6,8223,1058687.416,19130,1.683667667,0,0,
378,20161102,IC1611,6459.6,6455,6461,6397.4,6400,6415.8,7714,992180.708,18492,1.683667667,0,0,
379,20161103,IC1611,6415.8,6396.6,6493.4,6392.4,6435,6447.8,9540,1229429.552,18783,1.683667667,0,0,
380,20161104,IC1611,6447.8,6435,6477.8,6406.4,6419.6,6421.8,7402,953454.212,17934,1.683667667,0,0,
381,20161107,IC1611,6421.8,6438.8,6454,6398,6409,6419.8,7276,935022.284,17408,1.683667667,0,0,
382,20161108,IC1611,6419.8,6434,6488,6425,6469,6456.8,8041,1037654.228,16619,1.683667667,0,0,
383,20161109,IC1611,6456.8,6467.4,6475.8,6307.2,6405,6413.2,11217,1438444.856,16148,1.683667667,0,0,
384,20161110,IC1611,6413.2,6473,6517.6,6472,6499,6496,8109,1053624.364,14854,1.683667667,0,0,
385,20161111,IC1611,6496,6496.8,6573.6,6485,6563,6560,8360,1091589.248,14274,1.683667667,0,0,
386,20161114,IC1611,6560,6552.6,6618,6547.2,6586.6,6571.6,8049,1060210.128,12627,1.683667667,0,1,
387,20161115,IC1611,6571.6,6580,6608,6575,6601.8,6598.8,6781,894066.704,10425,1.683667667,0,1,
388,20161116,IC1611,6598.8,6627,6638,6607.2,6627.4,6624,6203,821521.28,7573,1.683667667,0,1,
389,20161117,IC1611,6624,6620,6649.6,6580.2,6635.6,6625.8,5107,674719.94,4150,1.683667667,0,1,
390,20161118,IC1612,6535,6549.8,6549.8,6492,6506.8,6510.6,7552,985389.336,24078,1.707061244,1,1,
391,20161121,IC1612,6510.6,6511.2,6573.2,6502,6523.2,6515.6,8422,1099812.644,25108,1.707061244,0,0,
392,20161122,IC1612,6515.6,6535.2,6593.6,6531,6593.6,6571.4,7467,979288.748,25218,1.707061244,0,0,
393,20161123,IC1612,6571.4,6615,6615,6550.2,6561.8,6561.2,7611,1001112.588,25466,1.707061244,0,0,
394,20161124,IC1612,6561.2,6568.4,6574.6,6531.8,6547.6,6545.2,6412,840762.156,25176,1.707061244,0,0,
395,20161125,IC1612,6545.2,6541,6586.6,6449,6564.8,6563.8,9326,1215128.576,25200,1.707061244,0,0,
396,20161128,IC1612,6563.8,6595.8,6617.8,6553.2,6596.4,6598.8,7392,973347.572,24667,1.707061244,0,0,
397,20161129,IC1612,6598.8,6588,6608.8,6530.2,6556.8,6558.4,7785,1023133.16,24336,1.707061244,0,0,
398,20161130,IC1612,6558.4,6543,6589,6506.4,6531.2,6537.2,8352,1093748.624,23756,1.707061244,0,0,
399,20161201,IC1612,6537.2,6540.2,6592.2,6533,6572,6564.2,7066,927350.816,22892,1.707061244,0,0,
400,20161202,IC1612,6564.2,6550.2,6563,6430.2,6433,6461,8206,1067759.088,22482,1.707061244,0,0,
401,20161205,IC1612,6461,6395,6492,6388,6430,6444.6,7184,927035.68,21728,1.707061244,0,0,
402,20161206,IC1612,6444.6,6451.6,6479.8,6421.6,6431.4,6443,6802,878043.884,20646,1.707061244,0,0,
403,20161207,IC1612,6443,6443,6499.6,6417.6,6488.6,6490,7362,952061.56,19153,1.707061244,0,0,
404,20161208,IC1612,6490,6491.2,6505,6475,6488.8,6488.8,6546,849868.648,17489,1.707061244,0,0,
405,20161209,IC1612,6488.8,6470,6499.8,6456,6456,6471,6655,862509.22,16411,1.707061244,0,0,
406,20161212,IC1612,6471,6459.2,6492.6,6156.6,6174.6,6219.4,9657,1224298.888,14249,1.707061244,0,1,
407,20161213,IC1612,6219.4,6188.6,6253.2,6161.6,6231,6240,8125,1009817.608,11735,1.707061244,0,1,
408,20161214,IC1612,6240,6231,6292,6197,6224,6253.6,7622,952038.48,8307,1.707061244,0,1,
409,20161215,IC1612,6253.6,6217,6304.4,6200,6262.8,6252.4,6052,756918.204,4508,1.707061244,0,1,
410,20161216,IC1701,6142,6148.4,6221,6148.4,6204.4,6200,7394,915933.584,18521,1.737744989,1,1,
411,20161219,IC1701,6200,6204,6209.4,6153.2,6198,6196.4,6142,760375.9,18963,1.737744989,0,0,
412,20161220,IC1701,6196.4,6190.4,6216.4,6164.2,6183.8,6180.8,6587,814963.832,19276,1.737744989,0,0,
413,20161221,IC1701,6180.8,6200.4,6264,6200.4,6256.6,6238.2,6920,863222.464,19406,1.737744989,0,0,
414,20161222,IC1701,6238.2,6249.4,6254.6,6187.8,6235,6229.2,6495,808021.016,19581,1.737744989,0,0,
415,20161223,IC1701,6229.2,6230.2,6235,6170.2,6209.8,6195.8,6058,751311.632,19596,1.737744989,0,0,
416,20161226,IC1701,6195.8,6181.6,6226.8,6114.6,6219.8,6210.2,7211,890034.512,20025,1.737744989,0,0,
417,20161227,IC1701,6210.2,6216,6237.6,6212,6216,6220.8,4972,618915.476,19728,1.737744989,0,0,
418,20161228,IC1701,6220.8,6224.8,6232.6,6186.4,6218,6214.4,5091,633319.912,19652,1.737744989,0,0,
419,20161229,IC1701,6214.4,6214.8,6250.8,6184.4,6215.8,6223.2,6280,781168.688,19887,1.737744989,0,0,
420,20161230,IC1701,6223.2,6225,6247,6191.2,6210.6,6217.2,5919,736055.424,19468,1.737744989,0,0,
421,20170103,IC1701,6217.2,6242,6297,6225.2,6275.8,6274.2,6343,795680.3,19447,1.737744989,0,0,
422,20170104,IC1701,6274.2,6275.8,6372,6267,6367,6361,6933,877119.516,19127,1.737744989,0,0,
423,20170105,IC1701,6361,6362,6371.8,6347,6359,6359.6,5089,647334.124,18623,1.737744989,0,0,
424,20170106,IC1701,6359.6,6357.6,6366,6321.2,6339,6336.2,5434,689060.472,18299,1.737744989,0,0,
425,20170109,IC1701,6336.2,6336,6382.6,6328,6373.8,6368.8,5638,716943.284,18272,1.737744989,0,0,
426,20170110,IC1701,6368.8,6375,6388.6,6343.2,6344.6,6358.4,5327,678440.448,17768,1.737744989,0,0,
427,20170111,IC1701,6358.4,6339.2,6382.2,6295,6297.6,6310.6,6579,833513.068,17681,1.737744989,0,0,
428,20170112,IC1701,6310.6,6302.4,6321.2,6233,6238.4,6256,6221,781788.716,17079,1.737744989,0,0,
429,20170113,IC1701,6256,6245.2,6267.4,6170.8,6178.4,6196.8,7654,952941.22,16379,1.737744989,0,0,
430,20170116,IC1701,6196.8,6171.8,6190,5874.8,6011.4,5984.4,9088,1102749.712,14649,1.737744989,0,1,
431,20170117,IC1701,5984.4,5998,6070,5956.8,6065,6057.2,8087,974268.976,12296,1.737744989,0,1,
432,20170118,IC1701,6057.2,6059,6105,6038,6073.8,6079.2,7472,907761.888,9022,1.737744989,0,1,
433,20170119,IC1701,6079.2,6063.4,6093.4,6026.6,6047,6057.4,6053,733761.856,4965,1.737744989,0,1,
434,20170120,IC1702,5997.6,5988,6108,5983,6082.8,6090.2,8844,1073502.88,17050,1.755071444,1,1,
435,20170123,IC1702,6090.2,6095,6157.6,6095,6114.2,6112.8,6444,789243.972,17137,1.755071444,0,0,
436,20170124,IC1702,6112.8,6109.8,6129.6,6090.4,6123,6115,5648,690250.704,16783,1.755071444,0,0,
437,20170125,IC1702,6115,6102.4,6158,6091.6,6155,6145.4,5634,691452.46,16893,1.755071444,0,0,
438,20170126,IC1702,6145.4,6162.8,6197.6,6152.6,6188.8,6180.6,4638,572800.476,16655,1.755071444,0,0,
439,20170203,IC1702,6180.6,6190,6199.8,6079.6,6165,6159.6,5183,637847.492,16991,1.755071444,0,0,
440,20170206,IC1702,6159.6,6171.2,6207.2,6147.8,6199.6,6191.6,6191,765454.444,16534,1.755071444,0,0,
441,20170207,IC1702,6191.6,6200,6218.6,6163,6187.4,6184.2,6258,774660.672,15817,1.755071444,0,0,
442,20170208,IC1702,6184.2,6180,6261.8,6166,6246.6,6245,6954,863174.86,15080,1.755071444,0,0,
443,20170209,IC1702,6245,6248,6299,6244.6,6284.8,6285.2,6392,802993.244,14217,1.755071444,0,0,
444,20170210,IC1702,6285.2,6288,6306.8,6269,6294.2,6293,7018,882511.816,12676,1.755071444,0,0,
445,20170213,IC1702,6293,6295.2,6348.4,6284.2,6330.2,6336.6,6313,798248.708,11263,1.755071444,0,1,
446,20170214,IC1702,6336.6,6338.8,6342,6306.8,6332,6335.6,5295,670220.308,9568,1.755071444,0,1,
447,20170215,IC1702,6335.6,6335.8,6350,6285,6289.6,6302.4,5833,737541.048,7294,1.755071444,0,1,
448,20170216,IC1702,6302.4,6289.6,6348.8,6289.6,6345,6336,4994,631640.992,3919,1.755071444,0,1,
449,20170217,IC1703,6251.4,6295.8,6295.8,6200,6213,6213.2,8960,1118720.08,22146,1.778822771,1,1,
450,20170220,IC1703,6213.2,6220.2,6315,6218.4,6313.8,6294.2,10098,1265483.2,24030,1.778822771,0,0,
451,20170221,IC1703,6294.2,6311,6361.4,6302.4,6341,6347.6,9310,1180136.356,24288,1.778822771,0,0,
452,20170222,IC1703,6347.6,6348,6395.2,6338,6389.6,6382.2,9035,1150884.576,24194,1.778822771,0,0,
453,20170223,IC1703,6382.2,6389.4,6407,6348.4,6397.6,6378.6,9983,1273724.66,24815,1.778822771,0,0,
454,20170224,IC1703,6378.6,6390.4,6413,6375.4,6410.6,6402.2,8443,1079432.824,24494,1.778822771,0,0,
455,20170227,IC1703,6402.2,6410,6410,6332.2,6348,6346.8,9370,1194146.444,24567,1.778822771,0,0,
456,20170228,IC1703,6346.8,6350.2,6387.8,6347.2,6376.4,6371.6,9387,1195356.584,24091,1.778822771,0,0,
457,20170301,IC1703,6371.6,6375.8,6444,6363.6,6397.8,6406.8,10832,1388308.872,24130,1.778822771,0,0,
458,20170302,IC1703,6406.8,6416.8,6423.8,6362.2,6390,6385.2,9945,1270538.136,23850,1.778822771,0,0,
459,20170303,IC1703,6385.2,6379.8,6418,6346.2,6393,6402.6,10414,1329978.844,23929,1.778822771,0,0,
460,20170306,IC1703,6402.6,6404.8,6479.8,6403.4,6459.8,6463.8,9589,1238256.112,23295,1.778822771,0,0,
461,20170307,IC1703,6463.8,6463.8,6469.6,6433.6,6465,6459.4,8213,1060293.46,21900,1.778822771,0,0,
462,20170308,IC1703,6459.4,6466,6466,6427.4,6449.6,6439.6,8016,1033757.988,21150,1.778822771,0,0,
463,20170309,IC1703,6439.6,6436,6442.4,6361.2,6390.8,6391.2,10675,1365198.868,20473,1.778822771,0,0,
464,20170310,IC1703,6391.2,6397.8,6429.8,6392.4,6410.4,6409,8480,1087422.528,18588,1.778822771,0,0,
465,20170313,IC1703,6409,6404.8,6489.8,6365.4,6484.6,6483,10438,1345900.556,16764,1.778822771,0,1,
466,20170314,IC1703,6483,6487.2,6503.8,6461,6470,6470.2,8196,1062571.388,14200,1.778822771,0,1,
467,20170315,IC1703,6470.2,6464.6,6486,6455.4,6466.4,6470,8862,1146993.028,11018,1.778822771,0,1,
468,20170316,IC1703,6470,6489.6,6544,6489.6,6539,6536.6,7810,1018949.88,5484,1.778822771,0,1,
469,20170317,IC1704,6460.6,6485,6553,6393,6410,6433.6,12413,1605223.408,22976,1.799748154,1,1,
470,20170320,IC1704,6433.6,6423.6,6434.4,6385,6427,6415.4,9473,1214746.388,23207,1.799748154,0,0,
471,20170321,IC1704,6415.4,6426.6,6445,6403.4,6445,6425.8,8546,1097769.556,23397,1.799748154,0,0,
472,20170322,IC1704,6425.8,6415.8,6442.4,6372.8,6428.8,6424.2,10292,1320226.328,23942,1.799748154,0,0,
473,20170323,IC1704,6424.2,6441,6477.4,6382,6450,6436.4,12578,1619981.512,24170,1.799748154,0,0,
474,20170324,IC1704,6436.4,6451.4,6535,6445.8,6527.8,6514.6,11786,1529065.848,23524,1.799748154,0,0,
475,20170327,IC1704,6514.6,6533.4,6534,6466.4,6480.6,6482,10213,1326462.568,23151,1.799748154,0,0,
476,20170328,IC1704,6482,6485,6496,6453.2,6467.2,6472.4,8921,1155165.764,22859,1.799748154,0,0,
477,20170329,IC1704,6472.4,6470,6491.8,6406.4,6443.6,6453.8,11307,1459686.304,23230,1.799748154,0,0,
478,20170330,IC1704,6453.8,6438,6454.6,6354,6366.4,6376.6,12536,1604684.052,22612,1.799748154,0,0,
479,20170331,IC1704,6376.6,6378.6,6394.2,6352.6,6380.2,6370.8,9206,1174149.428,21670,1.799748154,0,0,
480,20170405,IC1704,6370.8,6418,6545,6418,6538.6,6532.2,11851,1540561.36,20948,1.799748154,0,0,
481,20170406,IC1704,6532.2,6547,6548.4,6514,6536,6533.8,8650,1129827.424,20231,1.799748154,0,0,
482,20170407,IC1704,6533.8,6528.8,6578,6510.2,6556,6557.4,8807,1152328.672,20074,1.799748154,0,0,
483,20170410,IC1704,6557.4,6551.2,6569.4,6537.4,6546,6548,7268,952285.34,19710,1.799748154,0,0,
484,20170411,IC1704,6548,6549,6618.4,6509,6602.2,6589.4,11275,1481320.916,20222,1.799748154,0,0,
485,20170412,IC1704,6589.4,6608.8,6609.8,6547.8,6555.8,6571,9866,1298439.424,19170,1.799748154,0,0,
486,20170413,IC1704,6571,6550.2,6627.8,6550.2,6610,6604.6,9324,1230587.148,18790,1.799748154,0,0,
487,20170414,IC1704,6604.6,6605,6608.4,6503.2,6518.8,6521.2,11205,1467245.016,18249,1.799748154,0,0,
488,20170417,IC1704,6521.2,6505.2,6516,6425.4,6443.2,6442.2,11107,1436328.308,16512,1.799748154,0,1,
489,20170418,IC1704,6442.2,6455,6484.6,6418,6422.2,6439.6,9838,1270690.796,13950,1.799748154,0,1,
490,20170419,IC1704,6439.6,6400,6408.6,6284,6346.6,6345.8,11663,1478494.42,10694,1.799748154,0,1,
491,20170420,IC1704,6345.8,6350.2,6383.8,6312.6,6347.8,6337.8,7678,975600.176,5141,1.799748154,0,1,
492,20170421,IC1705,6306.8,6316.8,6340.6,6252,6260.2,6264,11332,1427035.708,18425,1.80859451,1,1,
493,20170424,IC1705,6264,6244.8,6257,6106,6108.4,6143.4,11588,1428093.344,19903,1.80859451,0,0,
494,20170425,IC1705,6143.4,6129.2,6182.4,6115.6,6128,6134,10751,1322317.632,19441,1.80859451,0,0,
495,20170426,IC1705,6134,6128,6176,6128,6142,6152.4,9484,1168104.52,19013,1.80859451,0,0,
496,20170427,IC1705,6152.4,6129,6180.4,6026,6160,6164.6,13148,1605521.704,19930,1.80859451,0,0,
497,20170428,IC1705,6164.6,6155,6188,6148.4,6180.4,6171.2,9521,1174509.968,18526,1.80859451,0,0,
498,20170502,IC1705,6171.2,6180,6187.4,6153,6176,6167.6,7378,910522.608,18059,1.80859451,0,0,
499,20170503,IC1705,6167.6,6175,6207.6,6136,6156.2,6157.8,8925,1101228.692,18310,1.80859451,0,0,
500,20170504,IC1705,6157.8,6147.8,6217.4,6121,6123.6,6147,11114,1369637.472,18626,1.80859451,0,0,
501,20170505,IC1705,6147,6113.8,6141,6047,6057.8,6079.2,11746,1434333.644,18682,1.80859451,0,0,
502,20170508,IC1705,6079.2,6050.2,6069.8,5945.2,5951.2,5990.4,11810,1421215.376,19009,1.80859451,0,0,
503,20170509,IC1705,5990.4,5950,5998.4,5907.8,5987,5976.6,13017,1550815.896,18201,1.80859451,0,0,
504,20170510,IC1705,5976.6,5993.2,6016,5839.6,5842.2,5887.2,13186,1569590.004,17895,1.80859451,0,0,
505,20170511,IC1705,5887.2,5826,5872,5706,5827.2,5823.4,15025,1743140.584,17570,1.80859451,0,0,
506,20170512,IC1705,5823.4,5834,5857.6,5786.8,5827.2,5820.6,12302,1432826.156,15892,1.80859451,0,0,
507,20170515,IC1705,5820.6,5852.6,5914,5852.6,5876.8,5876.6,10723,1260832.712,13953,1.80859451,0,1,
508,20170516,IC1705,5876.6,5865,6020,5822.2,6009.8,5991.2,12510,1477331.98,11481,1.80859451,0,1,
509,20170517,IC1705,5991.2,6008.8,6058.2,6006.2,6020,6021.4,8392,1012513.736,8095,1.80859451,0,1,
510,20170518,IC1705,6021.4,5980.8,6038.8,5953,5960.2,5970,6604,792136.324,4519,1.80859451,0,1,
511,20170519,IC1706,5926,5930,5953,5884,5913.6,5916.4,11508,1361897.268,25906,1.822023156,1,1,
512,20170522,IC1706,5916.4,5918.8,5953.4,5804,5828.6,5828.8,13770,1618921.724,27115,1.822023156,0,0,
513,20170523,IC1706,5828.8,5828.6,5854.8,5710,5716,5738,14652,1695948.34,27249,1.822023156,0,0,
514,20170524,IC1706,5738,5700,5773,5641.2,5759,5745.6,17961,2053342.396,28221,1.822023156,0,0,
515,20170525,IC1706,5745.6,5757.2,5861.8,5691,5810.6,5817.4,18142,2093479.536,28059,1.822023156,0,0,
516,20170526,IC1706,5817.4,5814,5864,5797.2,5814.6,5815,13410,1563683.044,26709,1.822023156,0,0,
517,20170531,IC1706,5815,5891,5924.6,5762.6,5772.6,5786.8,14585,1703259.268,26325,1.822023156,0,0,
518,20170601,IC1706,5786.8,5748,5796,5658.2,5667,5694.6,13960,1603199.912,26160,1.822023156,0,0,
519,20170602,IC1706,5694.6,5662.8,5774.2,5613.6,5753.2,5756,16216,1845243.928,26523,1.822023156,0,0,
520,20170605,IC1706,5756,5779.4,5824.8,5761.8,5775,5796.6,13961,1618205.512,25454,1.822023156,0,0,
521,20170606,IC1706,5796.6,5773,5834.8,5767.2,5807.2,5795.4,13789,1599110.24,25042,1.822023156,0,0,
522,20170607,IC1706,5795.4,5810.2,5956.4,5810.2,5952,5945,17251,2036001.404,23475,1.822023156,0,0,
523,20170608,IC1706,5945,5949,5958.2,5914.8,5940,5933.6,12267,1457860.58,21822,1.822023156,0,0,
524,20170609,IC1706,5933.6,5930.6,5974.4,5900.2,5964.4,5958.6,13901,1649062.964,20987,1.822023156,0,0,
525,20170612,IC1706,5958.6,5935,5938,5876.6,5882.2,5894,13912,1643766.632,18212,1.822023156,0,1,
526,20170613,IC1706,5894,5882.2,5992,5880.4,5955.4,5967.6,14417,1715538.344,15866,1.822023156,0,1,
527,20170614,IC1706,5967.6,5963,5987.8,5948.2,5956.6,5960.6,11214,1338193.528,11624,1.822023156,0,1,
528,20170615,IC1706,5960.6,5959,6029.8,5955.8,6008.4,6011.4,9639,1157410.48,5772,1.822023156,0,1,
529,20170616,IC1707,5967.4,5969,5980,5945.4,5957.6,5962.8,10300,1227912.348,21593,1.835457653,1,1,
530,20170619,IC1707,5962.8,5958.4,6023.2,5951,6006,5996.2,13114,1570468.848,23196,1.835457653,0,0,
531,20170620,IC1707,5996.2,6016,6063.4,6007.6,6029.4,6021,11596,1398829.4,23033,1.835457653,0,0,
